t,type,direction,price,mid,pnl,inventory,total_pnl,is_win
4302,noise,buy,88.93793042298694,88.80365505012684,0.08427537286010249,10,416.33746900796893,True
4303,noise,sell,88.19995444003389,88.5417086552533,0.2917542152194102,11,414.059759274453,True
4304,informed,buy,88.72414752925309,88.58985941835243,-0.20930854834869023,10,414.723705779444,False
4305,noise,sell,88.5430752844571,88.88610673667715,0.2930314522200462,11,418.0292104149112,True
4306,noise,sell,88.60472237833827,88.96199151326103,0.3072691349227597,12,419.2212120922567,True
4312,noise,buy,89.21011096641138,89.06513680755964,0.09497415885173836,11,420.6039297826918,True
4315,noise,buy,89.49658478475727,89.33929279713716,0.10729198762011265,10,423.7769376556646,True
4318,noise,buy,89.3855061004839,89.21456887478153,0.12093722570236025,9,422.7006356578107,True
4319,noise,sell,88.85953310966589,89.2197709398255,0.31023783015960477,10,423.1076920733659,True
4320,noise,sell,88.85795161752166,89.23248833174492,0.32453671422325386,11,423.6094027067835,True
4339,noise,sell,89.122645442674,89.5224244823523,0.3497790396783074,12,427.198479403143,True
4340,noise,buy,89.65331590816625,89.48314438066419,0.12017152750206321,11,426.8972897103878,True
4342,noise,sell,88.99662116067384,89.38476218609117,0.3381410254173261,12,426.20322659550186,True
4351,noise,sell,89.95368118982012,90.35575304265754,0.3520718528374232,13,438.2571887271357,True
4352,noise,sell,89.81269252324407,90.22603661302097,0.3633440897768992,14,436.9842192316372,True
4357,noise,sell,89.97004365750676,90.40548160838489,0.385437950878125,15,439.93188711761024,True
4359,noise,sell,90.05852240799584,90.51352665689599,0.4050042489001527,16,442.0075670941769,True
4363,informed,buy,90.74928495457844,90.59463744999954,-0.11244623271290095,15,443.45998728841266,False
4365,informed,buy,90.54909193880249,90.38879364707545,-0.06023598253813418,14,440.53262853627825,False
4369,noise,sell,89.88535326075178,90.33198791307217,0.3966346523203839,15,440.18398291255266,True
4370,noise,sell,89.79734399645147,90.25472422410685,0.4073802276553778,16,439.48240780572837,True
4372,noise,sell,89.60423987300751,90.06961846312437,0.41537859011685613,17,436.98609422012555,True
4377,noise,buy,90.16480726669934,90.03521960932193,0.07958765737741373,16,436.5309013628613,True
4378,noise,buy,90.22447578275455,90.08885299928632,0.08562278346823575,15,437.52465838575984,True
4380,noise,sell,89.5555067420365,89.99575114152694,0.3902443994904388,16,436.5683749188595,True
4381,noise,buy,90.3320568158065,90.20140972359769,0.08064709220880388,15,439.9895593242004,True
4390,noise,buy,90.25378253416366,90.14253587385734,0.06124666030632113,14,439.21769823840134,True
4395,noise,sell,90.17409551921936,90.54704765594929,0.32295213672992135,15,445.2538153244186,True
4396,noise,buy,90.8879622374231,90.80115350077871,0.03680873664438593,14,449.1522117335044,True
4400,noise,buy,90.79053697046616,90.68961212119383,0.05092484927233158,13,447.6915572685883,True
4401,informed,buy,90.8220917190889,90.71231842650825,-0.10936166756961825,12,448.0965125302564,False
4402,noise,sell,90.34588576826921,90.7045962553484,0.3087104870791933,13,448.36255696341755,True
4404,noise,sell,90.4985413454944,90.87460524514948,0.3260638996550796,14,450.9487377304865,True
4408,noise,buy,90.92342280639004,90.81126389693452,0.062158909455516206,13,450.1741177649327,True
4409,noise,buy,90.98761290253515,90.86643192016011,0.07118098237503716,12,451.01248304924036,True
4411,noise,sell,90.84197593430598,91.21962151152046,0.32764557721448,13,455.6284037227789,True
4413,noise,sell,90.69717015811752,91.09600896310924,0.3488388049917262,14,454.4202793984248,True
4415,noise,buy,90.92834335710337,90.79527328626142,0.08307007084195277,13,450.34304999339724,True
4419,noise,sell,90.80201211190668,91.21187632169844,0.3598642097917633,14,456.16875366387023,True
4422,noise,sell,90.9835299076636,91.41429385149785,0.38076394383425055,15,459.43336302489615,True
4425,noise,sell,90.78495447995293,91.22861670186509,0.3936622219121631,16,457.091868002317,True
4428,noise,buy,91.02587680165568,90.89339979304091,0.08247700861477085,15,451.8608744697449,True
4429,noise,sell,90.4189627383061,90.85682171851072,0.38785898020460935,16,451.75006233199656,True
4432,noise,sell,90.2370523010493,90.68002848366908,0.39297618261977335,17,449.3643467571501,True
4435,noise,buy,90.73893592598495,90.62921270004438,0.05972322594057004,16,448.6102016614708,True
4438,noise,sell,90.14746206450822,90.58175655163558,0.3842944871273602,17,448.28519777405745,True
4441,noise,buy,90.74875434279456,90.65010676073946,0.048647582055093605,16,449.5457989108785,True
4442,noise,buy,90.68685620559091,90.58458007327746,0.052276132313448895,15,448.5996480438,True
4443,noise,buy,90.61582022848756,90.5117471464353,0.05407308205226684,14,447.6112272232199,True
4444,noise,sell,90.2003715250338,90.58856655924588,0.3381950342120746,15,449.07489403677994,True
4445,noise,sell,90.09701944864979,90.49651768047192,0.3494982318221361,16,448.09365908699283,True
4448,noise,sell,90.26642345329442,90.67830138763259,0.3618779343381647,17,451.4140763359014,True
4450,noise,buy,90.42819831569109,90.34152197542211,0.036676340268979854,16,445.7755026685925,True
4451,noise,buy,90.37364002553844,90.2767566997843,0.04688332575413483,15,444.8361415841416,True
4452,noise,buy,90.35105582247901,90.2437560129218,0.05729980955720464,14,444.44843109076135,True
4453,noise,buy,89.8936098946817,89.76995115060555,0.07365874407615251,13,437.93882176240993,True
4455,noise,buy,90.05976912461489,89.91535159314381,0.0944175314710776,12,439.9734450468786,True
4457,noise,buy,90.03325004233541,89.8728322085389,0.1104178337965152,11,439.62363026541607,True
4458,noise,sell,89.48531367484432,89.87752583838042,0.3422121635361009,12,440.0674723572091,True
4460,noise,buy,90.00975378771618,89.83678545477179,0.12296833294439295,11,439.75155608684975,True
4462,noise,buy,90.26967145223917,90.08764611740867,0.13202533483049878,10,442.6930487106859,True
4465,noise,buy,90.48083738348932,90.29250416589781,0.1383332175915058,9,444.92996241316877,True
4468,noise,sell,89.78016394985124,90.1569522645438,0.32678831469256125,10,444.08678361567536,True
4470,noise,sell,90.05380001597614,90.4390134053965,0.33521338942035755,11,447.2926084136227,True
4471,noise,buy,90.67304320415623,90.49797954323843,0.12506366091780025,10,448.11629959080176,True
4472,noise,sell,90.07963545731081,90.45883454742166,0.32919909011084486,11,448.1040487227449,True
4474,noise,sell,90.0346873026677,90.41734604034568,0.33265873767797133,12,448.0303338825869,True
4475,noise,buy,90.40062603996209,90.24841058768703,0.10221545227505828,11,446.15532390295834,True
4477,noise,buy,90.42218814757821,90.27190381960395,0.10028432797426205,10,446.5640337820186,True
4479,noise,sell,89.78258377309497,90.13485693984244,0.3022731667474659,11,445.545838151151,True
4480,informed,buy,90.35497274667179,90.21212977763437,-0.05204306859403403,10,446.5386823358997,False
4482,noise,sell,90.09433486129808,90.44184788221614,0.2975130209180577,11,449.1833764026354,True
4483,noise,buy,90.51249786390314,90.37355437158462,0.08894349231851777,10,448.5710912780073,True
4486,noise,sell,89.9415618397259,90.282701442375,0.2911396026490934,11,448.00370158856026,True
4487,noise,sell,89.89657197870014,90.24982896107836,0.3032569823782268,12,447.99536127667534,True
4488,noise,buy,90.23488211613031,90.10914790661788,0.07573420951243008,11,446.4329228326619,True
4491,noise,buy,90.24306830113613,90.11293338599937,0.08013491513676456,10,446.60469802099516,True
4492,noise,buy,90.69033508042897,90.55338204067395,0.0869530397550136,9,451.1461376074959,True
4493,noise,sell,90.36168717517891,90.68692943045902,0.2752422552801022,10,452.67330637084166,True
4494,noise,buy,90.66970462751614,90.5318536245245,0.08785100299163844,9,451.2603993144881,True
4497,noise,buy,90.68223346211569,90.53928187578275,0.09295158633294136,8,451.47020516214525,True
4499,noise,buy,90.53734523891833,90.38998872151082,0.0973565174075162,7,450.4232164453773,True
4502,noise,sell,90.19024710965829,90.48457063568708,0.24432352602879065,8,451.37961337063996,True
4504,noise,buy,90.67886160824793,90.53289043639391,0.09597117185401487,7,451.91214294814864,True
4507,noise,sell,90.19952233338746,90.48809322391622,0.23857089052876007,8,451.8871333513336,True
4512,noise,sell,89.74196625849788,90.03485757397736,0.2428913154794799,9,448.55413946730215,True
4517,noise,buy,90.38641421329244,90.26161934819798,0.07479486509445792,8,450.7197903003822,True
4518,noise,buy,90.42786957140504,90.29623287791209,0.08163669349295048,7,451.12833523158804,True
4529,noise,buy,89.79010814002729,89.62974695987077,0.11036118015651368,6,446.62329498545535,True
4530,noise,sell,89.31098347896429,89.60243374549884,0.24145026653455376,7,446.7508659657583,True
4531,noise,sell,89.43134948809944,89.73736613827991,0.2560166501804673,8,448.00140936540623,True
4532,noise,buy,90.05056901100615,89.89116776646607,0.10940124454007787,7,449.39122363543555,True
4533,noise,sell,89.42188758687084,89.73016559917517,0.25827801230432784,8,448.5724864767036,True
4536,noise,sell,89.33479301108143,89.66041355104122,0.275620539959786,9,448.34009063159175,True
4539,noise,sell,89.32888054157542,89.67184339423046,0.2929628526550488,10,448.78592207295003,True
4541,noise,sell,89.4113793043844,89.7685980948877,0.3072187905032962,11,450.1106878700257,True
4543,noise,buy,89.7918727952473,89.6409945037739,0.10087829147340414,10,448.85792665924725,True
4546,noise,buy,89.96284294429361,89.80404561673973,0.10879732755388431,9,450.64723511645946,True
4548,noise,buy,89.65216066877943,89.48616949684144,0.11599117193798918,8,447.95234120931286,True
4552,noise,sell,89.29756237905623,89.62986806662337,0.28230568756714264,9,449.43423545513554,True
4553,noise,buy,89.8475920505739,89.68478073417921,0.11281131639468071,8,450.0912607795327,True
4555,noise,buy,89.70265217356494,89.53633455607934,0.11631761748560336,7,449.0700089722194,True
4559,noise,buy,89.40952615776868,89.24076360262337,0.11876255514530669,6,447.16977485317295,True
4564,noise,sell,88.62103897143841,88.93279746752118,0.2617584960827742,7,445.63373653864255,True
4565,noise,buy,89.14492906083163,88.9586177409913,0.13631131984032835,6,446.0007897727736,True
4566,noise,buy,89.09563358862498,88.90088610885546,0.1447474797695179,5,445.8491474597281,True
4568,noise,sell,88.6106316411987,88.91406579732492,0.2534341561262295,6,446.21848005820164,True
4572,noise,sell,88.85719445249092,89.15871677580667,0.25152232331575136,7,447.9879082524079,True
4575,noise,buy,89.4622616215701,89.2917205078792,0.12054111369088787,6,449.08947549060656,True
4576,noise,sell,89.13251216772308,89.42934370494277,0.24683153721968837,7,450.2120462102076,True
4578,noise,sell,89.05853394972775,89.36671445330815,0.2581805035804024,8,450.08182195234565,True
4579,noise,buy,89.63381256314685,89.47351061279188,0.1103019503549632,7,451.09649317857054,True
4580,noise,buy,89.28622449387896,89.11787006727872,0.11835442660024569,6,448.77536378657857,True
4581,noise,sell,88.77382864601108,89.07049965745428,0.24667101144319475,7,448.7878123390751,True
4588,noise,sell,88.6977162515686,89.00945817307417,0.2617419215055719,8,448.6722638699199,True
4590,noise,buy,89.35747640449343,89.19457760492364,0.11289879956978836,7,450.3161181242854,True
4592,noise,buy,89.44350901211033,89.27698290026827,0.11652611184206023,6,451.05948130353994,True
4593,noise,buy,89.34041807081122,89.16803155944092,0.12238651137030558,5,450.5781597699461,True
4594,noise,buy,89.20357534565198,89.02457347335049,0.12900187230149812,4,450.03987121179546,True
4595,noise,sell,88.76891224054893,89.03522401349241,0.21631177294348164,5,450.3487851453067,True
4597,noise,sell,88.83418792771056,89.11053685704815,0.22634892933758693,6,451.00169829242293,True
4601,noise,buy,89.26520026553678,89.1019636719809,0.11323659355587949,5,451.1134957755753,True
4603,noise,sell,88.47668393113574,88.74668099816769,0.2199970670319516,6,449.60707947354126,True
4605,informed,buy,88.78345541314084,88.62103921995818,-0.2140127579042314,5,449.0156449974668,False
4607,noise,sell,88.58653032096713,88.85406951272759,0.21753919176046282,6,450.4483356530743,True
4612,noise,sell,88.20851879473612,88.4935484172717,0.23502962253557486,7,448.5702387028746,True
4613,noise,buy,88.61846666776142,88.45812655568004,0.11034011208138565,6,448.4826257838143,True
4614,noise,buy,88.71173809247733,88.54194427763998,0.11979381483734812,5,449.1553259304113,True
4616,noise,sell,88.23917862892586,88.52032800298483,0.23114937405896968,6,449.32839393119457,True
4621,noise,buy,89.28519528858271,89.11062853881775,0.12456674976496344,5,453.04476389595703,True
4625,noise,buy,88.82597222930715,88.64567712624525,0.13029510306190845,4,450.90030193615644,True
4626,noise,sell,88.50944223944366,88.77635080300442,0.21690856356076155,5,451.6899052067539,True
4627,noise,buy,88.84691500795694,88.66923131721752,0.12768369073941416,4,451.3319914685588,True
4629,noise,sell,88.69208837204135,88.95296165007929,0.21087327803793415,5,452.7277860780438,True
4630,informed,buy,89.12495026446032,88.95501182301605,-0.14600558436115135,4,452.9079753841719,False
4633,noise,buy,89.12960288835423,88.95333243547066,0.12627045288357125,3,453.07752828687387,True
4636,noise,sell,88.54913608563666,88.79395686410305,0.19482077846639073,4,452.8442223512375,True
4638,noise,sell,88.6718261005547,88.92915188443749,0.20732578388279138,5,453.642328216458,True
4640,noise,buy,88.72932185788197,88.55843384996643,0.12088800791553637,4,451.9596260520183,True
4643,noise,buy,88.43148163169843,88.24942321744476,0.13205841425367454,3,450.90564193618525,True
4647,noise,sell,87.62865142884108,87.89522012331912,0.216568694478039,4,450.10960134828633,True
4648,noise,buy,88.11497368686521,87.91198927680507,0.15298441006013946,3,450.37966237229034,True
4650,noise,buy,88.18054830243446,87.96459667186623,0.16595163056822743,2,450.753436188042,True
4652,noise,buy,87.92675335905459,87.69723627193657,0.1795170871180119,1,450.4482324753007,True
4653,noise,sell,87.48847182306328,87.74960904847796,0.21113722541468577,2,450.7617424772568,True
4665,noise,buy,87.23567818799275,86.94182385797991,0.24385433001283446,1,449.4400264262735,True
4666,noise,buy,87.16388722911887,86.85485973540669,0.2590274937121791,0,449.6620897974125,True
4667,noise,buy,87.2311625262109,86.90819223846813,0.2729702877427627,-1,449.9850600851553,True
4668,noise,sell,86.51645369474053,86.83819822239788,0.2717445276573443,0,450.37679862888285,True
4669,noise,buy,86.84020141229423,86.50380372803937,0.2863976842548624,-1,450.71319631313776,True
4672,noise,buy,86.72277691874623,86.35567668543632,0.3171002333099125,-2,451.22842358905075,True
4676,noise,buy,86.50680119468642,86.10703074040632,0.34977045428010173,-3,452.1254859333909,True
4678,noise,sell,85.89391870347339,86.25319371655443,0.3092750130810458,-2,452.0462720180275,True
4679,noise,sell,85.63308116382981,86.0039150168466,0.32083385301679074,-1,452.91566327045996,True
4680,noise,buy,86.17805914745603,85.77551780270807,0.35254134474795934,-2,453.5466018293464,True
4683,noise,buy,86.17359455758618,85.75186656097333,0.37172799661285866,-3,454.0156323094287,True
4684,noise,buy,86.34648516551543,85.91314458424303,0.38334058127240384,-4,453.96513882089204,True
4687,noise,sell,85.56399819244878,85.92127650590409,0.3072783134553106,-3,454.28988944770305,True
4690,noise,sell,85.53740654223901,85.88874538226136,0.3013388400223505,-2,454.73882165865353,True
4692,noise,buy,86.30533056376868,85.9131258493563,0.3422047144123724,-3,455.082265438876,True
4695,noise,sell,85.94306100909742,86.27452763846385,0.2814666293664317,-2,454.3295267009198,True
4698,noise,sell,85.86599894822014,86.19257093320175,0.27657198498161223,-1,454.82001209642556,True
4699,noise,sell,85.94180373074171,86.27093698062443,0.279133249882716,0,455.0707792988856,True
4700,noise,buy,86.69100482263377,86.35940423261967,0.28160059001410503,-1,455.40237988889976,True
4707,informed,sell,86.27028397947828,86.54490546951071,-0.0837249892844227,0,455.49150014204116,False
4710,noise,buy,86.53343962659642,86.2762321776407,0.20720744895572524,-1,455.74870759099684,True
4711,noise,sell,86.05386458471266,86.29808906652806,0.19422448181540802,0,455.9710751839249,True
4712,noise,sell,86.2189584701661,86.46496987465814,0.1960114044920374,1,456.2170865884169,True
4715,noise,sell,86.38853125309568,86.6310893157996,0.192558062703921,2,456.62576409226233,True
4719,noise,sell,86.74483715134521,86.99976923017391,0.20493207882870196,3,457.6180559998396,True
4721,noise,buy,87.21533206256971,86.99987965383494,0.16545240873477668,2,457.83383967955746,True
4722,noise,buy,87.22355884375084,86.9970307413839,0.17652810236694166,1,458.05466995702227,True
4723,noise,buy,87.16218003910156,86.92547946477163,0.1867005743299302,0,458.21981925473995,True
4725,noise,sell,86.43990857044344,86.68742970512358,0.1975211346801416,1,458.4673403894201,True
4728,noise,sell,86.37646868827605,86.63874546379026,0.21227677551420926,2,458.68093292360095,True
4729,noise,sell,86.40724909847556,86.6826970805783,0.22544798210273315,3,459.04428413927974,True
4730,noise,sell,86.25190427420127,86.53934068828175,0.2374364140804886,4,458.9016513764706,True
4732,noise,buy,86.93929375026846,86.72199094179513,0.16730280847333462,3,459.84955519899745,True
4734,noise,buy,86.71972549251441,86.49974281317411,0.1699826793403048,2,459.40279349247476,True
4736,noise,buy,86.86373773476758,86.64083344044636,0.17290429432122495,1,459.9078790413405,True
4740,noise,buy,87.03456019634314,86.81280022615783,0.17175997018530326,0,460.30160579723724,True
4742,noise,sell,86.28168860383946,86.50266371556384,0.17097511172438545,1,460.5225809089616,True
4747,noise,buy,87.20219749394359,87.00075450808487,0.15144298585871924,0,461.22211468734133,True
4748,noise,buy,87.1623563022828,86.95510494713446,0.15725135514834393,-1,461.4293660424896,True
4751,noise,buy,87.40818085653933,87.18864559658384,0.1695352599554923,-2,461.4153606529957,True
4753,noise,buy,87.59066268240639,87.35387244145912,0.18679024094727198,-3,461.32169720419245,True
4755,noise,sell,87.22860798028648,87.4242212581435,0.14561327785702077,-2,461.3062640319963,True
4756,noise,buy,87.99768790538364,87.74717790899297,0.20050999639067585,-3,460.91086072668804,True
4762,noise,buy,88.43927811444314,88.13148714806763,0.2577909663755065,-4,460.06572397583955,True
4763,noise,sell,87.70743455991366,87.95102371714873,0.19358915723506415,-3,461.03116685675025,True
4764,noise,sell,87.66508873100759,87.91771973957484,0.2026310085672492,-2,461.3837097980392,True
4769,noise,buy,88.15867611261942,87.84939343731364,0.2592826753057807,-3,461.82964507786744,True
4771,noise,sell,87.41163069428075,87.67582589657353,0.2141952022927825,-2,462.61454290238044,True
4773,noise,buy,87.97154239581957,87.65791813660759,0.26362425921197713,-3,462.9639826815243,True
4778,noise,buy,87.97481954741917,87.65032474418373,0.2744948032354387,-4,463.3112576620314,True
4779,noise,sell,87.49800220695673,87.75419745012795,0.20619524317122,-3,463.1519620814258,True
4782,noise,buy,88.15859349572489,87.83782760261697,0.27076589310791804,-4,463.2218375170666,True
4783,noise,sell,87.65389392974933,87.90658267457621,0.20268874482688376,-3,463.19950597405654,True
4789,noise,buy,87.71871019656307,87.415296325445,0.2534138711180674,-4,464.97677889256823,True
4790,noise,sell,87.17196678786632,87.40597025889082,0.1840034710244936,-3,465.2480866298094,True
4793,noise,sell,87.12854223034184,87.35604146910856,0.1774992387667254,-2,465.6253722379229,True
4795,noise,buy,87.55411212189969,87.29078831473224,0.21332380716745264,-3,466.019202353843,True
4797,noise,buy,87.81106374245552,87.54398224883437,0.21708149362114854,-4,465.5267020451578,True
4800,noise,buy,87.54259327324733,87.27388660828024,0.21870666496709817,-5,466.8757912723414,True
4802,noise,sell,87.12737825375146,87.30604162996026,0.12866337620880303,-4,466.8936795401501,True
4809,noise,sell,87.02788851756863,87.22315786905915,0.1452693514905235,-3,467.4204839352451,True
4810,noise,sell,87.17882261394992,87.37981871647689,0.15099610252697176,-2,467.1514974955188,True
4814,noise,buy,87.83791299335812,87.60119462134493,0.18671837201318625,-3,466.94546405779596,True
4818,noise,buy,87.58437509100084,87.33913500019491,0.1952400908059218,-4,467.976883012052,True
4819,noise,buy,87.98437519373444,87.72675398007354,0.2076212136608973,-5,466.68402830619834,True
4820,noise,buy,87.90152151063964,87.63260058804677,0.21892092259286927,-6,467.42371618892514,True
4823,noise,sell,87.21908879413488,87.37916506078902,0.1100762666541442,-5,469.1044056191257,True
4826,noise,buy,87.80933379536307,87.5423004566421,0.21703333872097802,-6,468.55576197858136,True
4832,noise,sell,87.3251972906401,87.48298993857932,0.10779264793921754,-5,469.06941773489723,True
4833,noise,sell,87.02731391324608,87.19153008106255,0.11421616781647685,-4,470.6909331902975,True
4834,noise,sell,87.2265691938996,87.3955647409532,0.11899554705359776,-3,470.0437900977885,True
4835,noise,buy,87.59032601164397,87.35511323248903,0.185212779154935,-4,470.4003574023359,True
4836,noise,buy,87.58365651478485,87.33662571476957,0.19703080001528123,-5,470.721338273229,True
4837,noise,buy,87.51723668919203,87.25965500484578,0.20758168434624907,-6,471.3637735071942,True
4840,noise,sell,87.36749374566229,87.51810432743686,0.10061058177457198,-5,469.9636881534223,True
4841,noise,buy,87.46687731276067,87.20826383840729,0.2086134743533819,-6,471.77150407292345,True
4843,noise,sell,87.47653068231386,87.62843064605848,0.10189996374461145,-5,469.402403190761,True
4846,noise,buy,87.89021010963148,87.62948468609052,0.2107254235409613,-6,469.65785841414163,True
4847,noise,buy,88.3014986735585,88.0240006669799,0.2274980065785968,-7,467.56826053538384,True
4848,noise,sell,87.79161015429177,87.94437164808069,0.10276149378891546,-6,468.2784251614672,True
4849,noise,buy,88.25675628472423,87.97357377003584,0.23318251468839152,-7,468.38639494442475,True
4851,noise,sell,87.48630361867542,87.644151156013,0.10784753733757384,-6,470.85020077992226,True
4854,noise,sell,87.48410178027606,87.64901458444679,0.11491280417072573,-5,470.98593301349024,True
4855,noise,buy,87.57136054438959,87.30087446317073,0.22048608121886276,-6,472.99711970108933,True
4858,noise,sell,86.97634517405835,87.13821749548929,0.1118723214309341,-5,474.13493382860895,True
4859,noise,sell,87.08971957046322,87.25557786563641,0.11585829517319439,-4,473.71399027304653,True
4861,noise,buy,87.68715744668856,87.43378614973852,0.2033712969500357,-5,473.2545284335882,True
4862,noise,buy,87.97208124280304,87.70613833240657,0.21594291039647545,-6,472.1587104306444,True
4863,noise,buy,87.92607721410559,87.64746385633357,0.22861335777201647,-7,472.78937064485433,True
4864,noise,buy,87.94643286489989,87.65513714227286,0.24129572262702653,-8,473.02695336590625,True
4865,noise,buy,87.97745462856908,87.67348256492009,0.25397206364898467,-9,473.1841620483775,True
4869,noise,sell,87.65471887355334,87.79347107208623,0.08875219853289877,-8,472.24301768241514,True
4872,noise,buy,88.32121145740123,88.01092138895532,0.2602900684459087,-9,470.81370521590827,True
4873,noise,sell,87.93578678933427,88.08104695289965,0.09526016356538207,-8,470.32783530397467,True
4874,noise,buy,88.4687682145536,88.15335398531322,0.265414229240389,-9,470.0647932739066,True
4875,noise,buy,88.46805445937723,88.13797310752511,0.2800813518521153,-10,470.5333025258517,True
4878,noise,buy,88.5878362885351,88.23846531183726,0.29937097669784124,-11,469.87775145942805,True
4880,noise,sell,87.79938736557106,87.94273959013586,0.09335222456479357,-10,473.2740866227084,True
4881,noise,buy,88.40892672798643,88.05682918785088,0.30209754013554574,-11,472.48528818569366,True
4882,noise,buy,88.28484974654702,87.92044239448795,0.31440735205907516,-12,474.3499502647451,True
4884,noise,sell,87.79638718712374,87.93232173335342,0.08593454622967726,-11,474.34333274458913,True
4885,noise,buy,88.25842445451106,87.89544140683454,0.31298304767652213,-12,475.1119993839734,True
4886,noise,buy,88.46018978230411,88.08462959896242,0.3255601833416904,-13,473.2173012617802,True
4887,noise,buy,88.49240196339228,88.10443529155094,0.3379666718413404,-14,473.347793929971,True
4892,informed,sell,87.9022427587817,88.0146965400504,-0.0614384339077418,-13,474.7165902322472,False
4893,noise,buy,88.73329561423137,88.35122605885306,0.33206955537830823,-14,470.7237760431908,True
4894,noise,sell,88.20042322442005,88.31700154583838,0.06657832141833069,-13,471.31949754681455,True
4896,noise,sell,88.43760856506039,88.56977329333051,0.08216472827012637,-12,468.165629557687,True
4898,noise,buy,88.79427246666928,88.41014245329855,0.3341300133707364,-13,470.4653296514414,True
4899,noise,buy,88.58175878332017,88.18446994276961,0.3472888405505586,-14,473.79636112886806,True
4901,informed,sell,88.52880842364226,88.66534994332385,-0.1598856854915624,-13,467.20058264079034,False
4902,noise,sell,88.41741814010302,88.56379919944251,0.09638105933948964,-12,468.6671233705872,True
4903,noise,sell,88.38472782221736,88.54101077060432,0.10628294838695922,-11,469.09686746503235,True
4905,noise,buy,88.74438138625997,88.35850091458715,0.33588047167282015,-12,471.49035635289374,True
4906,noise,sell,88.0271997335925,88.18299071146004,0.10579097786753948,-11,473.75226976828685,True
4907,noise,sell,87.98096013028427,88.14091919070465,0.10995906042037688,-10,474.37501555701647,True
4911,noise,buy,88.68794523015477,88.33930453752625,0.2986406926285213,-11,472.73980278142915,True
4912,noise,sell,88.17096179875183,88.30899526555707,0.08803346680523987,-10,473.2112382398951,True
4913,noise,sell,88.18135995506819,88.32603956542921,0.09467961036102394,-9,473.18547485153465,True
4916,noise,sell,88.18283927804987,88.33125620556541,0.09841692751554092,-8,473.28694201782446,True
4921,noise,buy,88.89465354651627,88.58264931451404,0.2620042320022236,-9,471.5878013782377,True
4924,noise,buy,88.91160854618889,88.58591591659417,0.27569262959471247,-10,471.8840945891113,True
4927,noise,buy,88.93697903548079,88.59584144815933,0.2911375873214553,-11,472.1259768607812,True
4930,noise,sell,88.18769299789146,88.32085341033695,0.08316041244549126,-10,475.28400568927293,True
4931,noise,buy,88.75456068755007,88.41477369550316,0.28978699204691055,-11,474.68458982965785,True
4933,noise,sell,88.18488283699094,88.31539550125754,0.0805126642666039,-10,475.90826263062627,True
4935,noise,sell,88.36594070296702,88.50226155725508,0.08632085428805851,-9,474.17592292493885,True
4936,noise,sell,88.25226735745727,88.39431416529763,0.09204680784035872,-8,475.2894962603964,True
4937,noise,buy,88.50046293718579,88.1913308511378,0.25913208604798116,-9,477.22249485972304,True
4941,noise,buy,88.5046526801215,88.19767912146705,0.2569735586544482,-10,477.47233398541437,True
4943,noise,buy,88.45294562840753,88.13727485392278,0.265670774484758,-11,478.39204743534196,True
4944,noise,buy,88.44815062329327,88.11908884734376,0.27906177594951204,-12,478.9211552836605,True
4945,noise,sell,88.44849223345486,88.5505320248333,0.052039791378444986,-11,473.8458769451646,True
4946,noise,buy,88.88733826782286,88.55785275614592,0.2794855116769355,-12,474.09483441240263,True
4947,noise,sell,88.81503089076593,88.92070332168598,0.05567243092005185,-11,469.8463000568421,True
4948,noise,buy,89.02095689781397,88.6866266020651,0.2843302957488703,-12,472.75547426842036,True
4949,noise,buy,88.71880000251264,88.37198401415276,0.2968159883598787,-13,476.87800131172844,True
4951,noise,sell,88.16744545201188,88.266879965793,0.049434513781119446,-12,478.34378845418655,True
4952,informed,sell,88.3366456208568,88.44249012476234,-0.0960974107282226,-11,476.3423110504598,False
4954,noise,buy,88.60463051646613,88.27215897341516,0.2824715430509713,-12,478.54842525832987,True
4957,noise,buy,88.21613639277588,87.86477408274789,0.30136231002799435,-13,483.7884062563653,True
4962,noise,sell,87.62772443620295,87.74407562855295,0.06635119234999536,-12,485.47383735324934,True
4963,noise,buy,88.1636139339297,87.7974382710346,0.3161756628951025,-13,485.19966130636476,True
4964,noise,buy,87.89052597306818,87.50652598998565,0.33399998308253204,-14,489.36552094308354,True
4965,informed,sell,87.36612203683393,87.48747347102365,-0.05812904788851654,-13,489.75360764274114,False
4968,noise,buy,88.01121656948324,87.61295566890549,0.34826090057775333,-14,488.52059997085485,True
4969,noise,buy,88.12405057129097,87.71186016731524,0.36219040397572827,-15,487.5481273970943,True
4972,noise,buy,88.07102278946167,87.64129691895195,0.37972587050971357,-16,489.03630199305326,True
4973,noise,buy,88.10763873063367,87.66446418737145,0.3931745432622165,-17,489.1088002416034,True
4974,noise,buy,88.13522648422085,87.67893323083528,0.40629325338556727,-18,489.3191197561041,True
4975,noise,sell,87.44224900915245,87.55161195344394,0.05936294429149029,-17,491.72026569343984,True
4978,informed,sell,87.1569608372978,87.28015861062912,-0.06786342728054535,-16,496.45817029462296,False
4980,noise,sell,87.31514142145461,87.44727939072484,0.08213796927023224,-15,493.91637578236146,True
4981,noise,sell,87.36840874388145,87.50863738321713,0.09022863933568885,-14,493.13623453431273,True
4984,noise,buy,87.55882235947419,87.1240664466069,0.38475591286728844,-15,498.95498355972336,True
4985,noise,buy,87.58618174688364,87.13761824688608,0.39856349999756163,-16,499.2002700555331,True
